ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-10,True,47.65012718597383,0.9834875463691418,-685.9695938911714,2457610.87925076,0.6310625331208156,0.0025,0.25,-0.3418703341761329,-0.7439144580944036,2.524657200829851,True,7.0,4.0,8.0,17.0,21.0,1.1169590643274854,1.4044117647058822,1.5655737704918034,1.2573529411764706,1.401639344262295,1.114754098360656,7.801980198019802,inf,0.0001,2457611.00425076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-686.3137207489383,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,8.344796666262823,0.0679850165224673,0.1479781115494149,0.2201935824580836,0.4116295449649176,0.8026424324951094,4238.202113815803,-678.6579975517491,-686.7193737219671,1.838579469818228,-695.3475908842747,2825.7465117998486,0.2871287128712871,0.4653465346534653,15.134042153570345,0.0147964015151515,18.04981814290601,-0.13393908093655,0.2334607075167943,2.6233645555092964,20.870584797354816,0.9535692585141798,-686.3137207489383,-1.171594730106437e-05,1.7477760074628747e-05,0.1529160369910483,0.0052739875087314,0.0006364772662002,0.0003489982030178,7.2,627.7010940922181,1.2581201082567566,-0.0760203750438141,2.2592068024918768,1.232930274599778,9.59853844464163e-07,3.310485603038121e-08,3.9951731406063e-09,2.190665299427365e-09,7.2,1.2581205638330275,-0.0760194596759091,2.2592070858943125,9.598520516963972e-07,3.3104834766201186e-08,3.995171517629681e-09,2.1906650601501504e-09,7.2,1.2581210194091306,-0.0760185443086462,2.2592073692971,6.276999217030144e-06,6.276987493159967e-06,1.0,1.0,6.661075691027918e-09,6.620592962747196e-12,0.3496057593319208,0.0,0.9450220566890946,0.9450219866175018,1.4265420066979242e-05,0.0129784365458363,3.5705680494143324,0.9933790195196122,1.0,1.3776885811568818,1.4230138691753291,2.299661509330339,1.0236815831413977
RV-11,False,0.0,0.0,-1060.8372797007464,2457670.25241666,0.0,0.0025,0.25,0.2037044995131335,0.580536902724998,3.389893662725309,True,7.0,4.0,8.0,17.0,21.0,1.1162790697674418,1.4117647058823528,1.5737704918032789,1.2647058823529411,1.4098360655737705,1.114754098360656,7.801980198019802,inf,0.0001,2457670.37741666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.0061302211636688e-10,-1060.6335752012333,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,10.78005243163409,,,,,,5026.740296910584,-1049.8276801980533,-1060.2567427980212,1.8310467997850992,-1071.3877850613214,,0.297029702970297,0.5544554455445545,,0.0227520931925737,18.498462741244644,-0.0699019240802928,0.0493884570230349,3.3898936627253136,25.96087727799665,0.9472773354228644,-1060.6335752012335,-6.08874704544077e-05,5.215547700396312e-05,0.0888230605488004,0.0065195882426118,0.0016061267095259,0.000241128147848,20.0,1577.3415391809533,-2.7813817769127462,0.6795038542032181,-1.2548580438416337,1.0952946720725,0.1310159749638024,0.0033915020196643,0.0015906317925623,0.000822527636601,20.0,-3.040217436696733,1.8881583358289045,2.9346103703658186,1.443820148931422e-06,1.025210364834691e-07,2.5307149675092373e-08,3.805144649554855e-09,26.4,-2.801478764724251,0.6508531713990167,-1.2959428502293515,1.4750220737082196,1.6255014632581475e-05,1.0,1.32,3.5103944751035954e-10,9.360041908212935e-11,0.4044757122727994,0.0,1.0851478856131769,0.96269382107209,1.0060846163740032e-05,0.0004355892799594,4.38987636906134,1.0224524639083843,0.902317723763804,1.6471556153063749,1.5876160849921452,2.146894493806153,1.0686470512352093
RV-12,True,62.384239503683744,1.2960293228054127,627.6886378214631,2457409.728344969,0.8543066591467234,0.0025,0.25,-0.111316104509947,0.472211056083645,3.1165294998823674,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457409.853344969,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,4.231116433292831e-10,627.5883539363967,3579139.0,0.0001,101.0,,1.3552527156068804e-20,0.25,8.409526796897524,0.0261746059424826,0.0768162110973831,0.1358431099708411,0.2287605859468214,0.7255099460451652,4694.112200672044,635.3812294091064,627.7380685295212,2.061055727175244,618.5621758153113,4680.198807044914,0.2574257425742574,0.3564356435643564,58.97723603250189,0.0076767180494994,18.360447252764377,-0.1179258333974392,-0.277354217490257,3.0887882259412107,24.52219596079956,0.9929203415647035,627.5883539363967,-571.5102977470737,560.2782812870784,0.2727869067584846,0.0031471653059991,0.0042577570345892,0.0012341206847838,20.0,395.973806206598,1.965547768252945,0.9372254108450052,-1.338560936838017,1.359675016542102,0.1952537342661823,0.0160774001500705,0.0022588266745907,0.0009435514294276,20.0,-1.4190444623100578,2.202949781458792,1.7620073309519042,1.225607396296375e-06,1.0091800465261989e-07,1.4178679393023523e-08,5.922682590387873e-09,20.0,-1.4190444499992525,2.2029498157443337,1.7620073711681126,0.7157738492157643,4.492911374890446e-06,1.0,1.0,3.905598067177607e-12,3.7708807743008785e-09,0.3641829994869772,0.0,0.8884479153137883,0.7593318881296103,2.3651609418761468e-05,0.0223956292263665,3.208886613613103,1.0689440463785576,0.7586824957371074,1.5917685704382394,1.346124882524898,2.2656027142543724,1.0608902657297918
RV-13,True,50.29490613845202,1.0395889180883762,-792.8859539306518,2457393.335894576,0.6711349414916973,0.0025,0.25,0.955984727865137,0.6098456449114172,3.4841193488050326,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457393.4608945763,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.006130221163669e-10,-791.9090537980132,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,8.915329294017567,,,,,,5947.886425270878,-781.3621724985716,-792.557235212898,2.3556056683637507,-799.1928310866067,,0.2574257425742574,0.3663366336633663,,0.0412813738441215,18.40692715407329,0.1031981016644516,0.6348691823542127,3.530998783036216,28.05527795732405,0.9614819366179332,-791.9090537980132,-12.930595269497015,19.325337195794223,0.919330777421656,0.0240826734756883,0.0203813604859286,0.0017524980850426,10.4,99.40475877098726,3.1191458462813326,2.73094154036574,-2.943253974177944,2.012656984895084,0.6390054650852106,0.030092481264703,0.0153320419521822,0.0030312467784997,23.200000000000003,2.963557890591195,-0.2709678269398177,2.469875487071441,0.1895643069217323,0.0053359779324018,0.0019419425566533,0.0003271367752177,29.6,-2.844558350257614,0.211011640375031,1.7775902900073264,0.6950767675562408,0.2061981515003578,2.230769230769231,2.8461538461538463,1.49822889650153e-08,6.936950791569529e-09,0.3688579231300513,0.0,0.8371224421552038,0.606547207123919,1.7895564297738793e-05,-0.0969956201427066,-8.329859916016575,0.982633964681804,1.1690727131427676,1.3148956671844254,1.1857079774934514,1.806149559399456,0.9442535900090562
RV-14,True,25.584944297772605,0.5154382123769946,-254.88820895035315,2457621.4772834904,0.2967415802692819,0.0025,0.25,-0.2166397626345192,-0.468651786109862,3.528913206111577,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457621.6022834904,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.5132200726561176e-10,-255.1302044912345,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,12.89874662115018,0.0111628975889611,0.0196193750501431,0.0434467212827842,0.0850503601533734,0.5237348173925138,5882.609201005029,-246.74803843530563,-254.8511193294344,2.1377073292693467,-272.545531677606,11960928.739429936,0.2772277227722772,0.6237623762376238,187.72539851174244,0.0101345873196043,18.430486047417556,0.1049283186863909,-1.100585306000413,3.5759301618736847,27.11605183134807,0.9428529654400531,-255.1302044912345,-396.2385924853918,452.3384800230265,0.4924841149331147,0.0259032559783232,0.002759067212426,0.0017305379874223,13.6,249.7928658679461,2.5325898107008675,-0.0452500424049071,1.446325536915419,1.5731516247757986,0.4803326406391546,0.0359626463097341,0.0116027589322512,0.0015850674235859,13.6,0.2486792227475311,1.4899052756730031,-2.802123704800492,0.2143664138289491,0.0216529433689855,0.0032445593024961,0.0004336158798673,29.6,1.435012617716347,2.65020116829168,0.0900097617634327,0.9753261599196748,0.4352757933279994,1.0,2.176470588235294,6.373240379886624e-09,1.3236438611841095e-09,0.3862054170139087,0.0,0.9280775989663574,0.7337544212281986,0.0001896143745756,0.0169525571483291,0.927789259026358,1.0557072593851349,1.1111367451549907,1.391330329646714,1.1738395147424656,1.7835122075179914,0.9186301193401122
RV-15,True,60.19202146237166,1.249527727989702,727.4949034593756,2457451.1167013394,0.8210912342783585,0.0025,0.25,0.073267498752933,0.4431637587663689,2.915711670188041,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457451.2417013394,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,727.5770964565477,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,8.374689646696766,0.0186873309476258,0.0464697942411629,0.0663280622722193,0.1020027314646859,0.2619225693047224,5236.238289524446,734.9880791596566,727.2664672209257,1.8674267650955017,718.2386998662631,4083.1994439926098,0.297029702970297,0.4653465346534653,56.4087461323111,0.0126147946311434,18.091705820599632,-0.0175529533446614,-0.0841857455301349,2.839405155800581,22.386860587361934,0.9713956113888248,727.5770964565477,-3.849149275229962e-06,4.558173815914124e-06,7.892256985275565e-07,3.2725918377378534e-08,3.148228070001719e-09,1.962490833588055e-09,4.0,99999999.9999998,-1.1197479891410664,-1.342140094551285,-2.221481112660584,1.1475655546066188,7.892241059560256e-07,3.272591604228314e-08,3.1482280476009113e-09,1.9624907338717707e-09,4.0,-1.1197480091708285,-1.3421399761063422,-2.221481149341623,7.892225133877011e-07,3.2725913707184724e-08,3.148228025200471e-09,1.962490634155677e-09,4.0,-1.119748029200512,-1.3421398576616028,-2.221481186022489,0.9999979821088772,0.9999959642218172,1.0,1.0,9.987419373546724e-15,2.5842689347109005e-16,0.3428714457645757,3.0,1.007379065044529,1.0073789251680934,1.5229217234194538e-05,7.516518962802365e-09,0.208839262544276,1.0012454638002488,1.0,1.4276186899051606,1.4276186899051606,2.009104685489423,0.9949666558812578
RV-16,True,56.05132372607399,1.1616947457045996,-1771.5413546206933,2457671.752127113,0.7583533897889998,0.0025,0.25,0.2379900794030995,-0.4915365819244054,3.270578294783696,True,1.0,,,,,,,,,,,7.762376237623762,inf,0.0001,2457671.877127113,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.5132200726561176e-10,-1771.3022084332704,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,9.666524527997469,,,,,,6254.814945433947,-1758.947759211795,-1771.938404720678,2.021937793288771,-1778.28080826779,,0.198019801980198,0.4851485148514851,,0.0177254679523539,18.308606752132672,0.1952043998306949,1.0493820500939728,3.519868814729966,26.407571554536727,0.9146514686544858,-1771.3022084332704,-5.256647747743264e-05,5.038248474455751e-05,0.3181373747279294,0.0083922373455372,0.004363008765601,0.0021533962936136,16.8,395.973806206598,-0.8449397180678477,-1.855937446994524,-0.5169688094511032,1.301532661600309,0.1445660866754776,0.0172777128972184,0.0007886095499172,0.0005622747277424,4.0,-0.6066642623698566,-1.0594087071146807,0.9503145838286432,0.0893221230467313,0.0043405487833154,0.0005929276067912,0.0003814315495868,4.0,-2.2465287459675616,-2.1815261147709992,-3.023579703600765,0.4544140304140951,0.2807658896510334,0.238095238095238,0.238095238095238,2.700830115109909e-10,6.412990471993396e-09,0.3515677150010574,2.0,0.8408396720765391,0.8947568701734288,3.863362693542025e-06,0.0044552439669587,1.1017491251564016,1.006491723666031,1.2081509335189562,1.3414669471114822,1.4825386764591677,1.6233172568402057,0.9764221652282042
RV-17,True,9.296431126216309,0.1699242966167095,-1334.0164711800712,2457439.771448269,0.0499459261547925,0.0025,0.25,-0.686728307068074,-0.899055541775305,3.000831050851972,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457439.896448268,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.5132200726561176e-10,-1334.6983603927788,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,7.773862718724786,,,,,,5623.514067468097,-1327.2536545487287,-1334.94917251395,2.021147462857016,-1342.8013799861783,,0.2673267326732673,0.3762376237623762,,0.0366354044548651,18.044867571385826,0.138009591096641,-0.0629970061748111,2.9980339553964925,23.278398091665,0.9676309195160042,-1334.6983603927788,-0.0001059771005361,0.0001177762435617,0.9406931115520266,0.0446660403045706,0.0146556808074484,0.0059314884323528,26.4,99.40475877098726,-0.4753034174438062,-2.7056126570021903,1.4352832198685943,2.5553923735008035,0.760376555657441,0.0328291817092445,0.0168257071959871,0.005551526915852,23.200000000000003,2.295073616871257,-0.5372823424037667,2.676728718928127,0.1086679067972475,0.0021849838893793,0.0014340625788584,0.0007779384287494,16.8,-1.903831956711432,0.7801279462477242,-0.8653951486010325,0.8083152160037764,0.115518977935279,0.8787878787878788,0.6363636363636364,4.615050452905223e-09,3.3481389882794584e-09,0.3354969039728003,0.0,0.8149333248916726,0.4671937882996652,4.532631435244143e-06,0.0280510827358284,0.3027910245193294,0.9974170552055298,1.0303374019662608,1.2468491397945431,1.2476902842247464,1.7264031149969816,0.8615149159993546
RV-18,False,0.0,0.0,-667.4526147389088,2460543.42989004,0.0,0.0025,0.25,-0.3966662117825637,0.4826670599456258,2.910950579668858,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2460543.5548900403,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.513220072656117e-10,-667.8492809506913,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,8.583328534211319,0.0247005221593863,0.0326773279779786,0.0477248416572772,0.1555430415824242,0.3123105375928033,5452.89924436214,-661.4445515636626,-666.9699476789632,1.8620479871838145,-678.6112086320852,45341.38719858134,0.2574257425742574,0.4554455445544554,176.30925910240478,0.0081105631975084,18.17971713309141,-0.0557940468306032,-0.5091804924515113,2.910950579668858,23.749034460248065,0.9418108956249038,-667.8492809506913,-5.223098707566989e-05,5.3083285565240806e-05,0.410686817101524,0.0164193182503747,0.0033238486378655,0.0002365804443745,26.4,249.7928658679461,-2.133834924926787,1.269504301256808,-2.860254563134889,1.5557202545757434,0.1125271256174393,0.0080018576902141,0.0004976532251099,0.0001938538044577,20.0,-1.9194241799423537,0.060915177085818,3.018057264036299,1.1196845279296798e-06,7.962145076173048e-08,4.951834420778865e-09,1.9289174768772827e-09,20.0,-1.919424163206864,0.0609151926297604,3.0180573113926177,0.2739974134344371,2.726370755779306e-06,0.7575757575757576,0.7575757575757576,6.735473290220283e-10,6.407113117834484e-09,0.3692338685240257,0.0,0.7368372470177109,0.6998948949174215,1.815228041363227e-05,-0.0159658609824191,-3.869612844144077,0.974302636887694,0.937125024555034,1.3488666063281975,1.2158969938272437,2.1230471944542906,0.8770063416395445
RV-19,True,61.339312552621045,1.2738642056616585,90.39115388743905,2457425.1096797744,0.8384744326154704,0.0025,0.25,-0.0212578900019262,-0.4374926299349365,2.860591910398806,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457425.2346797744,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.5132200726561176e-10,90.39707961609663,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,10.483996914797656,0.0421563914334259,0.1031820216300719,0.1643853516853204,0.2687770455404021,0.4840239498275565,7697.331351313286,98.11479843334136,90.57468023141206,1.9871685191154853,77.14680460374605,235043.58542340552,0.2871287128712871,0.5445544554455446,43.0854366491505,0.0160030725899372,18.13923804165189,0.0006958165865293,-0.4857442428025209,2.9343473879426534,22.64576270205015,0.9616944570142282,90.39707961609663,-3.763777023897061e-05,6.017415911311395e-05,0.5583376549021447,0.0396119029556958,0.0062492819226241,0.0017201535657796,23.200000000000003,157.57728127594015,2.491194107650011,3.03985764405392,-2.912000947851435,1.6740215454421556,0.1807047941609864,0.0101904821210736,0.0012703961713574,0.0007410874552422,4.0,-2.037702441980931,1.9723491510304376,1.0318510422093092,0.0296818522605142,0.0015655167380633,0.0003372528758646,6.606203974743307e-05,7.2,-1.581270661958194,-3.01523169327681,-0.0415078145510692,0.3236478725273456,0.0531611149631603,0.1724137931034482,0.3103448275862068,1.6847643280470948e-09,3.068290732599621e-09,0.386590819791113,1.0,0.7486977680543736,0.6731308018740939,0.0010005573403696,0.0112760156173692,0.8897208189622425,1.016604688342457,1.0565262537245468,1.0691882100697412,1.300559460853311,1.998706174611719,0.8798521801625719
RV-20,True,32.34189209881573,0.6587674081566972,944.578495667728,2457418.205768757,0.3991195772547837,0.0025,0.25,-0.1513033427468798,-0.5692816084352494,3.236287131398335,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457418.330768758,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,3.799065585131038e-10,944.415093205896,3579139.0,0.0001,101.0,,1.3552527156068804e-20,0.25,8.877769037260407,,,,,,4668.232719778177,952.3105233302504,944.1998699240448,1.9843853706067875,934.5549852557295,,0.2475247524752475,0.4158415841584158,,0.0262329485834207,18.31718327747091,0.0318880952311226,-0.1662516034763725,3.2578055701813806,24.799146685600384,0.9499898991027006,944.415093205896,-496.64336552782447,469.91558291336736,0.6075600996183405,0.0529141341127718,0.0144920520363096,0.0029579608402985,16.8,157.57728127594015,-2.730336058589366,0.8999278511011577,2.950128863549484,1.6135853280712202,0.0525556974229584,0.0035635797634206,0.0008652798695296,0.0001950293604966,29.6,-2.97967457930844,-1.2569429351579482,-2.4037991138790376,0.0519455324670074,0.0019714005714631,0.0005496525112098,0.0003092404405117,13.6,-2.239858220174418,-1.1901428637964708,2.0307445161209627,0.0865028784081987,0.0854985910029951,1.761904761904762,0.8095238095238095,2.3541936178261835e-09,1.6586466755619256e-08,0.403339031419071,0.0,0.6762518217764475,0.7166972829400847,1.1075527123643667e-05,0.0046963692881263,5.638385733353395,0.870372451813066,1.0747397158456362,1.4707527616086322,1.3703699366049542,1.9422614759104528,0.934028598987474
RV-21,True,36.56280613199847,0.7483019482545129,-489.6242724178187,2457406.7081236965,0.4630728201817949,0.0025,0.25,0.1781931237388967,0.5404942787774779,2.9630456325990213,True,3.0,4.0,25.0,,,1.8,,,,,,7.801980198019802,inf,0.0001,2457406.833123696,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,3.0378823038749567e-10,-489.4631248516166,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,8.92372108007146,0.0253575802727832,0.045429816353513,0.0848792891400714,0.1303564753571015,0.4669519611312485,4814.143205643298,-478.7801752069957,-489.35182791542087,1.985615000656708,-496.6276173671386,812.4217498277799,0.2673267326732673,0.4653465346534653,90.60212202464392,0.0272331154684095,18.124603463021916,0.1412654404628183,0.5209326355872937,3.125057228471735,24.732598443942308,0.9635765810184423,-489.4631248516167,-5.631159053830941e-05,5.429607707419769e-05,0.4310358317002341,0.0314574452850929,0.004611756690381,0.0015364599406,26.4,249.7928658679461,1.1458244809913982,0.6107682356267699,1.2940647047503664,1.622553057616085,0.4359175623133746,0.0385133136018052,0.0018834861781438,0.0005903868167399,26.4,0.7181726613330386,-0.6148797758278925,-1.2055196326370146,0.3926656317206319,0.0259812273668534,0.0020331435667249,0.0006454992968802,29.6,2.170865250509728,1.957993820990398,-1.9014602506917757,1.01132557957858,0.9109814146349507,1.0,1.121212121212121,3.548499383221326e-09,4.388340135719204e-09,0.3386601113072,0.0,0.9459155320577464,0.8735074273244702,3.911918481852843e-05,-0.0001431942645808,-2.3785394682800964,0.9659087576223702,1.2729774293941334,1.3806608210405311,1.2596632122046338,1.736076051105892,0.895167955021549
RV-22,True,30.07676464284468,0.6107192499997356,-1950.6606210756768,2457475.497600076,0.3647994642855254,0.0025,0.25,0.1664706798632499,0.6813708899781892,3.168519887563308,True,8.0,4.0,8.0,17.0,21.0,1.1085714285714283,1.4160583941605838,1.5772357723577235,1.2773722627737223,1.4227642276422765,1.1138211382113825,7.801980198019802,inf,0.0001,2457475.622600076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,2.7375181124916433e-10,-1950.5116890873016,10737418.0,0.0001,101.0,,1.3552527156068804e-20,0.25,9.858308991747547,,,,,,6293.688140156592,-1943.843396810404,-1950.0498364967864,1.9315829062093144,-1963.5600147938987,,0.2376237623762376,0.5346534653465347,,0.0063128124842179,18.31277006541205,0.0013493236647502,-0.9338439572991262,3.2013667849980827,24.88125397794409,0.915938059172317,-1950.5116890873016,-690.284844409943,665.2905471733776,0.084304758594887,0.0066110184732127,0.0002971792573339,0.0004219714445749,23.200000000000003,1577.3415391809533,2.7193713764831338,0.2936115679876232,-2.992567334264736,1.0975678917212777,1.329771370259487e-06,1.0427833356975377e-07,4.687530840924347e-09,6.655930544057631e-09,23.200000000000003,2.7193712828962595,0.2936113031527136,-2.9925674425805853,1.3297687637007193e-06,1.0427832659858961e-07,4.687529810092265e-09,6.655930209353317e-09,23.200000000000003,2.7193711893094115,0.293611038318019,-2.992567550896483,1.577338447346121e-05,1.5773353555173666e-05,1.0,1.0,2.6162572108745508e-11,8.043538057833644e-11,0.3982248398579768,0.0,0.9643163858543352,0.9643158934336508,2.672812073116272e-06,-0.0019815756447769,1.6138522448544044,1.047973658911851,1.0213287719959574,1.3628206056662877,1.1974252515188897,1.9956038915985144,0.9977488668879892
RV-23,True,67.76449903198989,1.4101560400725128,288.3237089564627,2457586.2710155807,0.9358257429089376,0.0025,0.25,0.1078564059060323,0.5764447886692906,2.4946545517956986,True,1.0,,,,,,,,,,,7.801980198019802,inf,0.0001,2457586.396015581,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206,1.5132200726561176e-10,288.4393554359881,inf,0.0001,101.0,,1.3552527156068804e-20,0.25,6.9244188756122185,0.0078935375156446,0.0158856102442607,0.0339374516498805,0.0526194516515142,0.0988299729139941,4948.118144483398,295.55042450121204,288.3970694082579,1.7568797711952584,281.7015867499876,475.6428287563964,0.2673267326732673,0.4356435643564356,122.10302850857556,0.0147719215315528,17.927413486667238,0.0500038764541421,-0.2315453635103917,2.7053379125370967,20.817864116162585,0.9584262555949156,288.4393554359881,-1.4625368991253982,1.097465331181562,0.1722567724365647,0.0100623841656731,0.0042876108608631,0.0004132709332693,23.200000000000003,627.7010940922181,-0.5282759801391689,-3.011071730615827,-0.8585383856152125,1.2180596429479316,0.0686877405163075,0.0032966014534532,0.0005652427435649,9.578534282231043e-05,7.2,0.7527454085820647,2.034403525719726,1.1673366641625549,1.0882368541104356e-06,2.6506369090071622e-08,1.6057224113546723e-08,1.66039940737831e-09,13.6,-0.033807253113091,-2.1754023501218325,-2.965447717405939,0.398752046405621,6.317527251424552e-06,0.3103448275862068,0.5862068965517241,4.392096825123204e-09,1.320821979566844e-09,0.3336248190582838,0.0,0.9598469126793596,0.9386223844871944,8.493100437044604e-05,0.0003587119883832,-4.811821135180512,1.0205618673128103,1.0772559968750337,1.2498308839369312,1.3889799169172237,1.8872203210042144,0.9910065825109684
