ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,S1_Ps,S1_Tobs,S2_errorRV_dist_idx,S2_errorRV_dist_name,S2_errorRV_dist_loc,S2_errorRV_dist_scale,S2_errorRV_mean,S2_errorRV_median,S2_errorRV_stdev,S3_sampling_idx,S3_Tobs,S3_Ps_mean,S3_Ps_median,S3_Ps_stdev,S3_NumPoints,S4_errorRV_mean,S4_errorRV_median,S4_errorRV_stdev,S1_file,S2_file,S3_file,S4_file
Star-00777,False,0.0,0.0,0.0,2457565.7275,0.0,0.0016,100.0,39,dweibull,1.511806060956554,0.32028720811793704,1.5323426825170798,1.51,0.3643198870321688,23,1617.6343661318533,24.509611608058382,1.951834227424115,120.74941666599854,67,1.4271641791044776,1.4,0.30243689841491495,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00777.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00777.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00777.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00777.dat
Star-00778,False,0.0,0.0,0.0,2458311.4558,0.0,0.0016,100.0,212,genextreme,1.5519007289861526,0.39341093809784705,2.16808499064015,1.72,1.2016215843474034,227,1479.897152940277,30.20198271306688,4.001709274947643,106.38062012392027,50,2.2492,1.67,1.3382000448363465,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00778.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00778.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00778.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00778.dat
Star-00779,False,0.0,0.0,0.0,2458033.9196,0.0,0.0016,100.0,219,lognorm,0.771173590590023,0.6684741855911973,1.5715492552119166,1.44,0.5113762791513732,1,2227.995675173588,5.989235685950506,1.1437621819786727,20.5621827112714,373,1.5467828418230565,1.38,0.5432173526798586,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00779.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00779.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00779.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00779.dat
Star-00780,False,0.0,0.0,0.0,2457510.7343,0.0,0.0016,100.0,193,genextreme,1.8920383698827972,0.43646027924913267,2.518264347770436,2.07,1.951270308124964,113,1418.148885069415,78.78604917052306,16.469911562744528,114.33224938504053,19,2.560526315789474,2.07,1.2247984740107485,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00780.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00780.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00780.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00780.dat
Star-00781,False,0.0,0.0,0.0,2457404.815,0.0,0.0016,100.0,37,lognorm,0.8912541913810335,0.4788713124817412,1.4732836274619605,1.37,0.3782963302602338,131,1388.1553256465122,18.758855751979894,3.5054376006592065,45.188300188512194,75,1.4473333333333331,1.3,0.441193331268227,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00781.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00781.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00781.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00781.dat
Star-00782,False,0.0,0.0,0.0,2457690.8212,0.0,0.0016,100.0,150,beta,1.3369859212575914,4.030282315864281,3.037917953312747,2.76,1.4386710856274103,23,1617.6343661318533,24.509611608058382,1.951834227424115,120.74941666599854,67,3.246119402985075,3.02,1.5167915422884757,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00782.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00782.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00782.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00782.dat
Star-00783,False,0.0,0.0,0.0,2457428.9432,0.0,0.0016,100.0,226,lognorm,0.7744371523342763,0.555610011996355,1.404433369066095,1.33,0.3232082076735049,122,431.1059665773064,7.1850994429551065,2.4886914109811187,22.173970798650295,61,1.37672131147541,1.29,0.35569245009420386,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00783.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00783.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00783.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00783.dat
Star-00784,False,0.0,0.0,0.0,2457550.5031,0.0,0.0016,100.0,1,lognorm,0.8622705300426897,0.6601781387935928,1.6503751939968963,1.52,0.5093103714576611,137,381.1825181543827,95.29562953859568,76.4593449071981,62.46357824788256,5,1.98,1.64,1.071074227119671,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00784.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00784.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00784.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00784.dat
Star-00785,False,0.0,0.0,0.0,2457397.9609,0.0,0.0016,100.0,192,genextreme,1.3550676830735648,0.2661910434049113,1.5323722820434873,1.46,0.3618416810117772,28,1148.8396007129923,49.94954785708662,7.956803996115923,144.9505362387936,24,1.5533333333333335,1.46,0.37058137507915256,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00785.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00785.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00785.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00785.dat
Star-00786,False,0.0,0.0,0.0,2457567.8251,0.0,0.0016,100.0,217,genextreme,1.3339610740031853,0.27047919156006595,1.4997257643877697,1.44,0.32603700892924203,83,1559.794201523997,86.65523341799982,7.997001177631319,247.29395607347433,19,1.5299999999999998,1.43,0.36829621945270885,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00786.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00786.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00786.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00786.dat
Star-00787,False,0.0,0.0,0.0,2458836.5574,0.0,0.0016,100.0,202,dweibull,1.5928709130173422,0.3132377457027171,1.5954639125773988,1.6,0.31079324269141023,220,277.2271514586173,4.331674241540895,1.0179067854769528,18.900987265869535,65,1.52,1.42,0.2828644687695994,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00787.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00787.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00787.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00787.dat
Star-00788,False,0.0,0.0,0.0,2457501.5995,0.0,0.0016,100.0,105,gamma,1.5678733751994427,0.4967614635975286,2.354736724212413,2.21,0.5914575213257146,43,352.2331874584779,4.9610308092743365,2.9507995075546205,8.213424281775108,72,2.245833333333333,2.13,0.5158050611530591,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00788.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00788.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00788.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00788.dat
Star-00789,False,0.0,0.0,0.0,2457568.124,0.0,0.0016,100.0,144,dweibull,1.3439615779856524,0.26783180498304915,1.3726402777555557,1.34,0.32050948878390173,94,481.7274774806574,17.841758425209534,4.986457074992359,41.53909868667232,28,1.316428571428571,1.27,0.31698596505337,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00789.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00789.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00789.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00789.dat
Star-00790,False,0.0,0.0,0.0,2463323.962,0.0,0.0016,100.0,112,genextreme,1.411555960021404,0.2408658271068821,1.6605865506151904,1.51,0.529405139789971,232,693.2164790052921,13.592479980495924,3.02420084644109,35.28467510111141,52,1.6703846153846151,1.47,0.5518603555891707,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00790.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00790.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00790.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00790.dat
Star-00791,False,0.0,0.0,0.0,2458537.6567,0.0,0.0016,100.0,186,genextreme,1.2536542950435519,0.19526859876609526,1.4393460904625526,1.33,0.39243999725952,98,2204.9900862276554,78.74964593670198,23.963858673814684,140.84783841459875,29,1.48,1.33,0.41339636152745457,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00791.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00791.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00791.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00791.dat
Star-00792,False,0.0,0.0,0.0,2457403.8543,0.0,0.0016,100.0,52,dweibull,1.7657559380581747,0.5589878690419543,1.7767120526071578,1.79,0.5210651186629615,40,516.6622982234694,16.14569681948342,6.468185693724081,36.70496994273693,33,1.597878787878788,1.44,0.403820824171927,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00792.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00792.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00792.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00792.dat
Star-00793,False,0.0,0.0,0.0,2457428.0187,0.0,0.0016,100.0,194,dweibull,1.5388755963743042,0.5418939895284527,1.5568261307819073,1.54,0.5411888249285121,12,1901.7995449714363,29.258454538022097,7.9770146533846855,65.15002373356599,66,1.3456060606060607,1.2850000000000001,0.4162827156599328,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00793.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00793.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00793.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00793.dat
Star-00794,False,0.0,0.0,0.0,2457599.6437,0.0,0.0016,100.0,146,dweibull,1.2449275027803925,0.1562721744326246,1.24894465688549,1.25,0.18036002483165098,215,1787.0796991288662,35.74159398257732,8.935142372734845,95.71372865737122,51,1.2168627450980392,1.2,0.17036857617919796,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00794.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00794.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00794.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00794.dat
Star-00795,False,0.0,0.0,0.0,2457410.3613,0.0,0.0016,100.0,178,genextreme,1.7841796781602324,0.35665754886619444,2.0416734132253884,1.92,0.5389824631746772,164,1477.085314330645,56.81097362810173,18.510640872409567,132.52775944534037,27,2.129259259259259,1.93,0.583856437998284,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00795.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00795.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00795.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00795.dat
Star-00796,False,0.0,0.0,0.0,2457665.8763,0.0,0.0016,100.0,84,t,1.258400910933167,0.1473967574302482,1.2914222172445242,1.26,0.29030761066428346,157,1180.57839179039,118.05783917903901,29.543197927996516,194.70875494964798,11,1.268181818181818,1.28,0.15770041689102574,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00796.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00796.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00796.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00796.dat
Star-00797,False,0.0,0.0,0.0,2457468.0104,0.0,0.0016,100.0,185,dweibull,1.2723209100721617,0.18285912617341965,1.2816042943312904,1.27,0.18110106967370299,132,1466.0472192885354,244.3412032147559,63.321768511552364,303.8230782258687,7,1.1757142857142857,1.17,0.11017611134090767,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00797.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00797.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00797.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00797.dat
Star-00798,False,0.0,0.0,0.0,2457422.7109,0.0,0.0016,100.0,22,genextreme,1.333050337565369,0.26391064882254944,1.6980635509831843,1.44,0.8071961721010846,123,815.8717869799584,135.9786311633264,70.38793526939116,145.54837521544468,7,1.93,1.41,1.0535382561363669,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00798.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00798.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00798.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00798.dat
Star-00799,False,0.0,0.0,0.0,2457415.6078,0.0,0.0016,100.0,207,t,1.56616246299569,0.26166508744988426,1.6625727588358585,1.57,0.8050192449316425,180,1678.2207446629182,34.24940295230445,10.960469346959144,56.98605594709292,50,1.704,1.5950000000000002,0.8444951154388047,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00799.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00799.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00799.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00799.dat
Star-00800,False,0.0,0.0,0.0,2458605.3146,0.0,0.0016,100.0,189,dweibull,1.3164456361719126,0.2111035267066192,1.3176125181997087,1.32,0.2334412284120742,78,2156.084613484796,107.8042306742398,19.441808777861297,173.28844637445624,21,1.2152380952380955,1.25,0.17206363849346545,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00800.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00800.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00800.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00800.dat
Star-00801,True,61.55,0.16,0.0,2457502.1414,0.34,0.0016,100.0,149,beta,0.9785201484287704,0.9483528814632585,1.3259096654453528,1.27,0.2814524724489549,219,1080.9796107360162,9.917244135192808,0.9737728587351739,43.89708225878192,110,1.360727272727273,1.3,0.2761972585306282,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00801.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00801.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00801.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00801.dat
Star-00802,False,0.0,0.0,0.0,2457403.9823,0.0,0.0016,100.0,40,genextreme,1.7401269007029394,0.44521658568753936,2.415242956112702,1.92,1.6038332988410533,208,83.78842659620568,3.642975069400247,1.0088911722414196,5.985096305077721,24,2.4124999999999996,1.93,1.306660023367466,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00802.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00802.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00802.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00802.dat
Star-00803,False,0.0,0.0,0.0,2458575.7096,0.0,0.0016,100.0,86,beta,1.473701321382068,3.108412626558156,2.4278344346490455,1.91,1.070459892990651,12,1901.7995449714363,29.258454538022097,7.9770146533846855,65.15002373356599,66,2.338030303030303,1.73,1.0150059257880009,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00803.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00803.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00803.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00803.dat
Star-00804,False,0.0,0.0,0.0,2457398.3186,0.0,0.0016,100.0,64,expon,1.0630356852720342,0.6846292046122191,1.71773411625414,1.54,0.5826580172304008,88,121.78429171675816,24.356858343351632,25.854843494016677,11.730584693373498,6,1.8333333333333333,1.49,0.7319760166077088,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00804.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00804.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00804.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00804.dat
Star-00805,False,0.0,0.0,0.0,2457467.6456,0.0,0.0016,100.0,4,genextreme,1.3432690231617739,0.24864257445073135,1.592238524183613,1.44,0.4962289578797728,77,1561.8276042719372,74.37274306056844,5.007508771494031,290.85398464519074,22,1.624090909090909,1.43,0.5336381059287029,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00805.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00805.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00805.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00805.dat
Star-00806,False,0.0,0.0,0.0,2457416.0892,0.0,0.0016,100.0,79,genextreme,1.7348390380949144,0.37006775299310146,1.987341002543959,1.87,0.5274196876065346,49,1608.7265016208403,27.266550874929496,5.075630046892911,84.1898661590982,60,2.0573333333333332,1.87,0.5879083450863938,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00806.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00806.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00806.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00806.dat
Star-00807,False,0.0,0.0,0.0,2457463.0916,0.0,0.0016,100.0,73,genextreme,1.25568371846727,0.26566181362858754,1.5124324410809424,1.36,0.5286724203353823,210,1375.1184675344266,28.063642194580133,7.019745144993067,56.900058257646236,50,1.5452000000000001,1.33,0.581773976729795,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00807.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00807.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00807.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00807.dat
Star-00808,False,0.0,0.0,0.0,2458650.578,0.0,0.0016,100.0,136,genextreme,1.3212726810168296,0.20836339731998288,1.476434457048687,1.4,0.3094911626259737,92,1194.779646561481,149.34745582018513,28.4152322136797,254.61117139377106,9,1.5444444444444445,1.38,0.39989196071803385,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00808.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00808.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00808.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00808.dat
Star-00809,False,0.0,0.0,0.0,2457407.7772,0.0,0.0016,100.0,118,dweibull,1.231677368449942,0.2842384910440998,1.315179277131566,1.23,0.42939349109979846,10,520.7395208976232,52.073952089762315,6.4964880887418985,118.04661039878117,11,1.1254545454545455,1.21,0.12964031614527916,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00809.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00809.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00809.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00809.dat
Star-00810,False,0.0,0.0,0.0,2457524.4906,0.0,0.0016,100.0,144,dweibull,1.3439615779856524,0.26783180498304915,1.3726402777555557,1.34,0.32050948878390173,107,1548.832565981429,258.13876099690486,159.54028391395696,288.36854505101013,7,1.2,1.23,0.18275666882497063,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00810.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00810.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00810.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00810.dat
Star-00811,False,0.0,0.0,0.0,2457535.3825,0.0,0.0016,100.0,38,dweibull,1.4310494406513399,0.3370975348630034,1.4838048991216142,1.43,0.4482330919338318,22,1036.0322388866916,12.63453949861819,2.965987842530012,37.19273629521878,83,1.404578313253012,1.39,0.4034588443047906,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00811.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00811.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00811.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00811.dat
Star-00812,False,0.0,0.0,0.0,2457429.2612,0.0,0.0016,100.0,90,genextreme,1.3717976763687885,0.2540140282913762,1.5635298635221835,1.47,0.3941800819640225,106,2222.927181621082,26.782255200254003,4.987902445252985,58.96791424797267,84,1.6142857142857139,1.505,0.414382172678813,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00812.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00812.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00812.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00812.dat
Star-00813,False,0.0,0.0,0.0,2457412.0652,0.0,0.0016,100.0,165,t,1.455514737837885,0.13627558218965735,1.6125989984160252,1.46,0.9503549875207263,116,1265.6962520498782,11.40266893738629,3.072043064981699,30.706142760431984,112,1.578392857142857,1.4649999999999999,0.6267426470755483,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00813.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00813.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00813.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00813.dat
Star-00814,False,0.0,0.0,0.0,2457600.0587,0.0,0.0016,100.0,3,genextreme,1.2236979341614922,0.2125946347255921,1.3606598294427288,1.3,0.2920818865128162,128,2290.7645081193186,4.894795957519912,1.8531104775611311,12.657779289985141,469,1.3605970149253732,1.31,0.28701178194660226,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00814.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00814.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00814.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00814.dat
Star-00815,False,0.0,0.0,0.0,2457421.6972,0.0,0.0016,100.0,19,genextreme,1.429227170275126,0.2884615144322995,1.6968854898321626,1.54,0.55867231776335,175,2290.828116406221,24.900305613111097,4.001499227015302,87.39790017955825,93,1.7579569892473113,1.55,0.5851671191120192,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00815.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00815.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00815.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00815.dat
